Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
0.690000	9.11133   	9.57168   	9.31662   	9.31662   	0.166359  	0.18024   	0.0513964 	0.0673137 	0.0443904 
0.692500	9.15804   	9.62076   	9.36455   	9.36455   	0.167251  	0.181093  	0.0516295 	0.0675998 	0.0445991 
0.695000	9.20476   	9.66984   	9.41248   	9.41248   	0.168144  	0.181946  	0.0518626 	0.067886  	0.0448078 
0.697500	9.25147   	9.71893   	9.46042   	9.46042   	0.169036  	0.182798  	0.0520958 	0.0681721 	0.0450164 
0.700000	9.29819   	9.76801   	9.50835   	9.50835   	0.169929  	0.183651  	0.0523289 	0.0684583 	0.0452251 
0.702500	9.34896   	9.82135   	9.56045   	9.56045   	0.170905  	0.18455   	0.0525782 	0.0687606 	0.0454493 
0.705000	9.39973   	9.8747    	9.61255   	9.61255   	0.171881  	0.185448  	0.0528274 	0.0690629 	0.0456735 
0.707500	9.45051   	9.92804   	9.66465   	9.66465   	0.172857  	0.186347  	0.0530767 	0.0693652 	0.0458978 
0.710000	9.50128   	9.98139   	9.71675   	9.71675   	0.173833  	0.187246  	0.0533259 	0.0696675 	0.046122  
0.712500	9.55205   	10.0347   	9.76885   	9.76885   	0.174809  	0.188144  	0.0535752 	0.0699698 	0.0463462 
0.715000	9.60283   	10.0881   	9.82096   	9.82096   	0.175785  	0.189043  	0.0538245 	0.0702721 	0.0465704 
0.717500	9.6536    	10.1414   	9.87306   	9.87306   	0.176761  	0.189942  	0.0540737 	0.0705744 	0.0467946 
0.720000	9.70437   	10.1948   	9.92516   	9.92516   	0.177737  	0.19084   	0.054323  	0.0708768 	0.0470188 
0.722500	9.75514   	10.2481   	9.97726   	9.97726   	0.178713  	0.191739  	0.0545723 	0.0711791 	0.047243  
