Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
13.650000	1054.34   	1044.45   	1059.36   	1059.36   	20.6296   	12.0896   	19.1166   	17.8841   	19.3542   
13.675000	1057.55   	1047.56   	1062.58   	1062.57   	20.6917   	12.1245   	19.1724   	17.9337   	19.4107   
13.700000	1060.77   	1050.68   	1065.79   	1065.79   	20.7539   	12.1593   	19.2281   	17.9834   	19.4672   
13.725000	1063.98   	1053.79   	1069.01   	1069      	20.8161   	12.1942   	19.2839   	18.033    	19.5237   
13.750000	1067.19   	1056.91   	1072.23   	1072.22   	20.8783   	12.2291   	19.3396   	18.0826   	19.5802   
13.775000	1070.4    	1060.02   	1075.44   	1075.43   	20.9404   	12.264    	19.3953   	18.1323   	19.6367   
13.800000	1073.61   	1063.14   	1078.66   	1078.65   	21.0026   	12.2988   	19.4511   	18.1819   	19.6932   
13.825000	1076.82   	1066.26   	1081.87   	1081.86   	21.0648   	12.3337   	19.5068   	18.2316   	19.7497   
13.850000	1080.03   	1069.37   	1085.09   	1085.08   	21.1269   	12.3686   	19.5625   	18.2812   	19.8062   
13.875000	1083.24   	1072.49   	1088.3    	1088.3    	21.1891   	12.4034   	19.6183   	18.3309   	19.8627   
