Energy (MeV/u)	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	2 - ATIMA 1.2  LS-theory (recommended for high energy)	3 - ATIMA 1.2  without LS-correction	4 - Range straggling - method [0] - LISE	5 - Range straggling - method [1] - Atima	6 - Lateral range - method [0] - LISE	7 - Lateral range - method [1] - Atima	8 - Lateral range - method [2] - PDG
61.500000	3025.42   	3016.45   	3037.41   	3017.91   	15.8215   	7.91829   	2.72542   	2.77573   	2.74064   
61.750000	3047.46   	3038.49   	3059.59   	3040.06   	15.9376   	7.97358   	2.74514   	2.79504   	2.76082   
62.000000	3069.5    	3060.52   	3081.77   	3062.21   	16.0537   	8.02887   	2.76486   	2.81435   	2.78099   
62.250000	3091.54   	3082.56   	3103.94   	3084.36   	16.1698   	8.08415   	2.78458   	2.83366   	2.80117   
62.500000	3113.57   	3104.59   	3126.12   	3106.51   	16.2859   	8.13944   	2.80431   	2.85297   	2.82134   
62.750000	3135.61   	3126.63   	3148.3    	3128.66   	16.402    	8.19473   	2.82403   	2.87228   	2.84151   
63.000000	3157.65   	3148.66   	3170.48   	3150.81   	16.5181   	8.25001   	2.84375   	2.89159   	2.86169   
63.250000	3179.69   	3170.7    	3192.65   	3172.96   	16.6342   	8.3053    	2.86347   	2.91091   	2.88186   
63.500000	3201.72   	3192.73   	3214.83   	3195.11   	16.7503   	8.36059   	2.88319   	2.93022   	2.90204   
63.750000	3223.76   	3214.77   	3237.01   	3217.26   	16.8665   	8.41587   	2.90291   	2.94953   	2.92221   
64.000000	3245.8    	3236.8    	3259.19   	3239.41   	16.9826   	8.47116   	2.92263   	2.96884   	2.94239   
64.250000	3267.84   	3258.84   	3281.36   	3261.56   	17.0987   	8.52645   	2.94236   	2.98815   	2.96256   
64.500000	3289.88   	3280.87   	3303.54   	3283.71   	17.2148   	8.58173   	2.96208   	3.00746   	2.98274   
64.750000	3311.91   	3302.91   	3325.72   	3305.86   	17.3309   	8.63702   	2.9818    	3.02677   	3.00291   
65.000000	3333.95   	3324.94   	3347.9    	3328.01   	17.447    	8.69231   	3.00152   	3.04609   	3.02309   
65.250000	3357.33   	3348.34   	3371.43   	3351.53   	17.57     	8.7506    	3.02241   	3.06647   	3.04452   
65.500000	3380.72   	3371.75   	3394.97   	3375.06   	17.693    	8.80889   	3.0433    	3.08685   	3.06595   
65.750000	3404.1    	3395.15   	3418.51   	3398.59   	17.816    	8.86719   	3.06419   	3.10723   	3.08738   
66.000000	3427.48   	3418.55   	3442.04   	3422.11   	17.939    	8.92548   	3.08508   	3.12761   	3.10882   
